2025-12-26 09:42:25.169 | main | INFO  | mx.baz.conciliaciones.operaciones.dao.Impl.UploadInfoDaoImpl | File read successfully: C:\CREDITOJOBS\BATCREDITO\application.properties
2025-12-26 09:59:36.941 | HikariPool-1 housekeeper | DEBUG | com.zaxxer.hikari.pool.HikariPool | HikariPool-1 - Fill pool skipped, pool is at sufficient level.
2025-12-26 10:00:06.943 | HikariPool-1 housekeeper | DEBUG | com.zaxxer.hikari.pool.HikariPool | HikariPool-1 - Pool stats (total=10, active=10, idle=0, waiting=0)
2025-12-26 10:00:06.943 | HikariPool-1 housekeeper | DEBUG | com.zaxxer.hikari.pool.HikariPool | HikariPool-1 - Fill pool skipped, pool is at sufficient level.
2025-12-26 10:00:25.672 | pool-2-thread-1 | DEBUG | com.zaxxer.hikari.pool.ProxyConnection | HikariPool-1 - Executed rollback on connection com.mysql.cj.jdbc.ConnectionImpl@5032714f due to dirty commit state on close().
2025-12-26 10:00:25.939 | pool-2-thread-1 | DEBUG | com.zaxxer.hikari.pool.PoolBase | HikariPool-1 - Reset (autoCommit) on connection com.mysql.cj.jdbc.ConnectionImpl@5032714f
2025-12-26 10:00:25.939 | pool-2-thread-1 | ERROR | mx.baz.conciliaciones.operaciones.dao.Impl.UploadInfoDaoImpl | Error insertando batch: Data truncation: Data too long for column 'TIP_CUOTA' at row 1
2025-12-26 10:00:36.950 | HikariPool-1 housekeeper | DEBUG | com.zaxxer.hikari.pool.HikariPool | HikariPool-1 - Pool stats (total=10, active=10, idle=0, waiting=0)
2025-12-26 10:00:36.950 | HikariPool-1 housekeeper | DEBUG | com.zaxxer.hikari.pool.HikariPool | HikariPool-1 - Fill pool skipped, pool is at sufficient level.
2025-12-26 10:00:43.664 | pool-2-thread-2 | DEBUG | com.zaxxer.hikari.pool.ProxyConnection | HikariPool-1 - Executed rollback on connection com.mysql.cj.jdbc.ConnectionImpl@58edd716 due to dirty commit state on close().
2025-12-26 10:00:43.958 | pool-2-thread-2 | DEBUG | com.zaxxer.hikari.pool.PoolBase | HikariPool-1 - Reset (autoCommit) on connection com.mysql.cj.jdbc.ConnectionImpl@58edd716
2025-12-26 10:00:43.958 | pool-2-thread-2 | ERROR | mx.baz.conciliaciones.operaciones.dao.Impl.UploadInfoDaoImpl | Error insertando batch: Data truncation: Data too long for column 'TIP_CUOTA' at row 1
2025-12-26 10:01:01.721 | pool-2-thread-3 | DEBUG | com.zaxxer.hikari.pool.ProxyConnection | HikariPool-1 - Executed rollback on connection com.mysql.cj.jdbc.ConnectionImpl@1ee0429f due to dirty commit state on close().
2025-12-26 10:01:01.991 | pool-2-thread-3 | DEBUG | com.zaxxer.hikari.pool.PoolBase | HikariPool-1 - Reset (autoCommit) on connection com.mysql.cj.jdbc.ConnectionImpl@1ee0429f
2025-12-26 10:01:01.991 | pool-2-thread-3 | ERROR | mx.baz.conciliaciones.operaciones.dao.Impl.UploadInfoDaoImpl | Error insertando batch: Data truncation: Data too long for column 'TIP_CUOTA' at row 1
2025-12-26 10:01:08.704 | HikariPool-1 housekeeper | DEBUG | com.zaxxer.hikari.pool.HikariPool | HikariPool-1 - Pool stats (total=10, active=10, idle=0, waiting=0)
2025-12-26 10:01:08.704 | HikariPool-1 housekeeper | DEBUG | com.zaxxer.hikari.pool.HikariPool | HikariPool-1 - Fill pool skipped, pool is at sufficient level.
2025-12-26 10:01:17.225 | pool-2-thread-4 | DEBUG | com.zaxxer.hikari.pool.ProxyConnection | HikariPool-1 - Executed rollback on connection com.mysql.cj.jdbc.ConnectionImpl@6659a231 due to dirty commit state on close().
2025-12-26 10:01:17.650 | pool-2-thread-4 | DEBUG | com.zaxxer.hikari.pool.PoolBase | HikariPool-1 - Reset (autoCommit) on connection com.mysql.cj.jdbc.ConnectionImpl@6659a231
2025-12-26 10:01:17.650 | pool-2-thread-4 | ERROR | mx.baz.conciliaciones.operaciones.dao.Impl.UploadInfoDaoImpl | Error insertando batch: Data truncation: Data too long for column 'TIP_CUOTA' at row 1
2025-12-26 10:01:33.538 | pool-2-thread-5 | DEBUG | com.zaxxer.hikari.pool.ProxyConnection | HikariPool-1 - Executed rollback on connection com.mysql.cj.jdbc.ConnectionImpl@65977378 due to dirty commit state on close().
2025-12-26 10:01:33.807 | pool-2-thread-5 | DEBUG | com.zaxxer.hikari.pool.PoolBase | HikariPool-1 - Reset (autoCommit) on connection com.mysql.cj.jdbc.ConnectionImpl@65977378
2025-12-26 10:01:33.807 | pool-2-thread-5 | ERROR | mx.baz.conciliaciones.operaciones.dao.Impl.UploadInfoDaoImpl | Error insertando batch: Data truncation: Data too long for column 'TIP_CUOTA' at row 1
2025-12-26 10:01:38.729 | HikariPool-1 housekeeper | DEBUG | com.zaxxer.hikari.pool.HikariPool | HikariPool-1 - Pool stats (total=10, active=10, idle=0, waiting=0)
2025-12-26 10:01:38.729 | HikariPool-1 housekeeper | DEBUG | com.zaxxer.hikari.pool.HikariPool | HikariPool-1 - Fill pool skipped, pool is at sufficient level.
2025-12-26 10:01:51.650 | pool-2-thread-6 | DEBUG | com.zaxxer.hikari.pool.ProxyConnection | HikariPool-1 - Executed rollback on connection com.mysql.cj.jdbc.ConnectionImpl@7d5d6ec7 due to dirty commit state on close().
2025-12-26 10:01:51.909 | pool-2-thread-6 | DEBUG | com.zaxxer.hikari.pool.PoolBase | HikariPool-1 - Reset (autoCommit) on connection com.mysql.cj.jdbc.ConnectionImpl@7d5d6ec7
2025-12-26 10:01:51.909 | pool-2-thread-6 | ERROR | mx.baz.conciliaciones.operaciones.dao.Impl.UploadInfoDaoImpl | Error insertando batch: Data truncation: Data too long for column 'TIP_CUOTA' at row 1
2025-12-26 10:20:30.097 | main | INFO  | mx.baz.conciliaciones.operaciones.dao.Impl.UploadInfoDaoImpl | File read successfully: C:\CREDITOJOBS\BATCREDITO\application.properties
2025-12-26 10:20:30.110 | main | INFO  | mx.baz.conciliaciones.operaciones.AppUploadInfo | Start the information loading process,
2025-12-26 10:20:38.240 | main | INFO  | mx.baz.conciliaciones.operaciones.AppUploadInfo | Connected to database successfully
2025-12-26 10:20:38.241 | main | INFO  | mx.baz.conciliaciones.operaciones.dao.Impl.UploadInfoDaoImpl | Get data for path
2025-12-26 10:20:38.840 | main | INFO  | mx.baz.conciliaciones.operaciones.AppUploadInfo | Route file: PathInfo(job=CARTERADELIM, ip=10.53.80.16, path=BackOfficeBaz\Operaciones\Operacion\Credito\MonitoreosDiarios, file=BAT1SB60.RESUMEN.CARTERADELIM.D, domain=PRODUCCIONBA, user=BusrConc, password=NuevaRepAln/094)
2025-12-26 10:20:38.911 | main | INFO  | mx.baz.conciliaciones.operaciones.utils.FSConn | URI: \\10.53.80.16\BackOfficeBaz\Operaciones\Operacion\Credito\MonitoreosDiarios\BAT1SB60.RESUMEN.CARTERADELIM.D251224
2025-12-26 10:20:38.911 | main | INFO  | mx.baz.conciliaciones.operaciones.utils.FSConn | URN: \\10.53.80.16\BackOfficeBaz\Operaciones\Operacion\Credito\MonitoreosDiarios
2025-12-26 10:20:38.912 | main | INFO  | mx.baz.conciliaciones.operaciones.utils.FSConn | IP: 10.53.80.16
2025-12-26 10:20:38.912 | main | INFO  | mx.baz.conciliaciones.operaciones.utils.FSConn | Path: BackOfficeBaz\Operaciones\Operacion\Credito\MonitoreosDiarios
2025-12-26 10:20:38.912 | main | INFO  | mx.baz.conciliaciones.operaciones.utils.FSConn | File: BAT1SB60.RESUMEN.CARTERADELIM.D251224
2025-12-26 10:20:38.912 | main | INFO  | mx.baz.conciliaciones.operaciones.utils.FSConn | User and Domain: PRODUCCIONBA\BusrConc
2025-12-26 10:20:47.650 | main | INFO  | mx.baz.conciliaciones.operaciones.utils.FSConn | Command: net use A: \\10.53.80.16\BackOfficeBaz\Operaciones\Operacion\Credito\MonitoreosDiarios NuevaRepAln/094 /user:PRODUCCIONBA\BusrConc
2025-12-26 10:20:49.084 | main | INFO  | mx.baz.conciliaciones.operaciones.utils.FSConn | Success conection to network drive: true
2025-12-26 10:20:53.145 | main | DEBUG | com.zaxxer.hikari.HikariConfig | HikariPool-1 - configuration:
2025-12-26 10:20:53.147 | main | DEBUG | com.zaxxer.hikari.HikariConfig | allowPoolSuspension.............false
2025-12-26 10:20:53.147 | main | DEBUG | com.zaxxer.hikari.HikariConfig | autoCommit......................true
2025-12-26 10:20:53.147 | main | DEBUG | com.zaxxer.hikari.HikariConfig | catalog.........................none
2025-12-26 10:20:53.147 | main | DEBUG | com.zaxxer.hikari.HikariConfig | connectionInitSql...............none
2025-12-26 10:20:53.148 | main | DEBUG | com.zaxxer.hikari.HikariConfig | connectionTestQuery.............none
2025-12-26 10:20:53.148 | main | DEBUG | com.zaxxer.hikari.HikariConfig | connectionTimeout...............30000
2025-12-26 10:20:53.148 | main | DEBUG | com.zaxxer.hikari.HikariConfig | dataSource......................none
2025-12-26 10:20:53.148 | main | DEBUG | com.zaxxer.hikari.HikariConfig | dataSourceClassName.............none
2025-12-26 10:20:53.148 | main | DEBUG | com.zaxxer.hikari.HikariConfig | dataSourceJNDI..................none
2025-12-26 10:20:53.149 | main | DEBUG | com.zaxxer.hikari.HikariConfig | dataSourceProperties............{password=<masked>}
2025-12-26 10:20:53.149 | main | DEBUG | com.zaxxer.hikari.HikariConfig | driverClassName.................none
2025-12-26 10:20:53.149 | main | DEBUG | com.zaxxer.hikari.HikariConfig | exceptionOverrideClassName......none
2025-12-26 10:20:53.149 | main | DEBUG | com.zaxxer.hikari.HikariConfig | healthCheckProperties...........{}
2025-12-26 10:20:53.149 | main | DEBUG | com.zaxxer.hikari.HikariConfig | healthCheckRegistry.............none
2025-12-26 10:20:53.149 | main | DEBUG | com.zaxxer.hikari.HikariConfig | idleTimeout.....................600000
2025-12-26 10:20:53.149 | main | DEBUG | com.zaxxer.hikari.HikariConfig | initializationFailTimeout.......1
2025-12-26 10:20:53.150 | main | DEBUG | com.zaxxer.hikari.HikariConfig | isolateInternalQueries..........false
2025-12-26 10:20:53.150 | main | DEBUG | com.zaxxer.hikari.HikariConfig | jdbcUrl.........................jdbc:mysql://localhost:3307/bdsagoprod
2025-12-26 10:20:53.150 | main | DEBUG | com.zaxxer.hikari.HikariConfig | leakDetectionThreshold..........0
2025-12-26 10:20:53.150 | main | DEBUG | com.zaxxer.hikari.HikariConfig | maxLifetime.....................1800000
2025-12-26 10:20:53.150 | main | DEBUG | com.zaxxer.hikari.HikariConfig | maximumPoolSize.................10
2025-12-26 10:20:53.151 | main | DEBUG | com.zaxxer.hikari.HikariConfig | metricRegistry..................none
2025-12-26 10:20:53.151 | main | DEBUG | com.zaxxer.hikari.HikariConfig | metricsTrackerFactory...........none
2025-12-26 10:20:53.151 | main | DEBUG | com.zaxxer.hikari.HikariConfig | minimumIdle.....................10
2025-12-26 10:20:53.151 | main | DEBUG | com.zaxxer.hikari.HikariConfig | password........................<masked>
2025-12-26 10:20:53.151 | main | DEBUG | com.zaxxer.hikari.HikariConfig | poolName........................"HikariPool-1"
2025-12-26 10:20:53.152 | main | DEBUG | com.zaxxer.hikari.HikariConfig | readOnly........................false
2025-12-26 10:20:53.152 | main | DEBUG | com.zaxxer.hikari.HikariConfig | registerMbeans..................false
2025-12-26 10:20:53.152 | main | DEBUG | com.zaxxer.hikari.HikariConfig | scheduledExecutor...............none
2025-12-26 10:20:53.152 | main | DEBUG | com.zaxxer.hikari.HikariConfig | schema..........................none
2025-12-26 10:20:53.152 | main | DEBUG | com.zaxxer.hikari.HikariConfig | threadFactory...................internal
2025-12-26 10:20:53.153 | main | DEBUG | com.zaxxer.hikari.HikariConfig | transactionIsolation............default
2025-12-26 10:20:53.153 | main | DEBUG | com.zaxxer.hikari.HikariConfig | username........................"USRWRITEMON"
2025-12-26 10:20:53.153 | main | DEBUG | com.zaxxer.hikari.HikariConfig | validationTimeout...............5000
2025-12-26 10:20:53.161 | main | INFO  | com.zaxxer.hikari.HikariDataSource | HikariPool-1 - Starting...
2025-12-26 10:20:53.171 | main | DEBUG | com.zaxxer.hikari.util.DriverDataSource | Loaded driver with class name com.mysql.cj.jdbc.Driver for jdbcUrl=jdbc:mysql://localhost:3307/bdsagoprod
2025-12-26 10:20:57.224 | main | DEBUG | com.zaxxer.hikari.pool.HikariPool | HikariPool-1 - Added connection com.mysql.cj.jdbc.ConnectionImpl@6f0628de
2025-12-26 10:20:57.227 | main | INFO  | com.zaxxer.hikari.HikariDataSource | HikariPool-1 - Start completed.
2025-12-26 10:21:18.098 | HikariPool-1 housekeeper | WARN  | com.zaxxer.hikari.pool.HikariPool | HikariPool-1 - Thread starvation or clock leap detected (housekeeper delta=50s871ms742µs700ns).
2025-12-26 10:21:18.100 | HikariPool-1 housekeeper | DEBUG | com.zaxxer.hikari.pool.HikariPool | HikariPool-1 - Pool stats (total=1, active=0, idle=1, waiting=0)
2025-12-26 10:21:19.081 | main | INFO  | mx.baz.conciliaciones.operaciones.dao.Impl.UploadInfoDaoImpl | Initializing file reading process...
2025-12-26 10:21:21.882 | HikariPool-1 connection adder | DEBUG | com.zaxxer.hikari.pool.HikariPool | HikariPool-1 - Added connection com.mysql.cj.jdbc.ConnectionImpl@bb32e28
2025-12-26 10:21:25.585 | HikariPool-1 connection adder | DEBUG | com.zaxxer.hikari.pool.HikariPool | HikariPool-1 - Added connection com.mysql.cj.jdbc.ConnectionImpl@49fc8621
2025-12-26 10:21:28.980 | HikariPool-1 connection adder | DEBUG | com.zaxxer.hikari.pool.HikariPool | HikariPool-1 - Added connection com.mysql.cj.jdbc.ConnectionImpl@3172923c
2025-12-26 10:22:19.503 | HikariPool-1 housekeeper | WARN  | com.zaxxer.hikari.pool.HikariPool | HikariPool-1 - Thread starvation or clock leap detected (housekeeper delta=1m1s404ms202µs500ns).
2025-12-26 10:22:19.504 | HikariPool-1 housekeeper | DEBUG | com.zaxxer.hikari.pool.HikariPool | HikariPool-1 - Pool stats (total=4, active=1, idle=3, waiting=0)
2025-12-26 10:22:20.890 | HikariPool-1 connection adder | DEBUG | com.zaxxer.hikari.pool.HikariPool | HikariPool-1 - Added connection com.mysql.cj.jdbc.ConnectionImpl@3ced0eb
2025-12-26 10:31:46.848 | HikariPool-1 housekeeper | WARN  | com.zaxxer.hikari.pool.HikariPool | HikariPool-1 - Thread starvation or clock leap detected (housekeeper delta=9m27s343ms381µs100ns).
2025-12-26 10:31:46.863 | HikariPool-1 housekeeper | DEBUG | com.zaxxer.hikari.pool.HikariPool | HikariPool-1 - Pool stats (total=5, active=1, idle=4, waiting=0)
2025-12-26 10:31:46.863 | HikariPool-1 housekeeper | DEBUG | com.zaxxer.hikari.pool.HikariPool | HikariPool-1 - Fill pool skipped, pool is at sufficient level.
2025-12-26 10:31:57.715 | main | INFO  | mx.baz.conciliaciones.operaciones.dao.Impl.UploadInfoDaoImpl | File read successfully: C:\CREDITOJOBS\BATCREDITO\application.properties
2025-12-26 10:31:57.726 | main | INFO  | mx.baz.conciliaciones.operaciones.AppUploadInfo | Start the information loading process,
2025-12-26 10:32:02.214 | main | INFO  | mx.baz.conciliaciones.operaciones.AppUploadInfo | Connected to database successfully
2025-12-26 10:32:02.215 | main | INFO  | mx.baz.conciliaciones.operaciones.dao.Impl.UploadInfoDaoImpl | Get data for path
2025-12-26 10:32:03.744 | main | INFO  | mx.baz.conciliaciones.operaciones.AppUploadInfo | Route file: PathInfo(job=CARTERADELIM, ip=10.53.80.16, path=BackOfficeBaz\Operaciones\Operacion\Credito\MonitoreosDiarios, file=BAT1SB60.RESUMEN.CARTERADELIM.D, domain=PRODUCCIONBA, user=BusrConc, password=NuevaRepAln/094)
2025-12-26 10:32:03.823 | main | INFO  | mx.baz.conciliaciones.operaciones.utils.FSConn | URI: \\10.53.80.16\BackOfficeBaz\Operaciones\Operacion\Credito\MonitoreosDiarios\BAT1SB60.RESUMEN.CARTERADELIM.D251224
2025-12-26 10:32:03.824 | main | INFO  | mx.baz.conciliaciones.operaciones.utils.FSConn | URN: \\10.53.80.16\BackOfficeBaz\Operaciones\Operacion\Credito\MonitoreosDiarios
2025-12-26 10:32:03.824 | main | INFO  | mx.baz.conciliaciones.operaciones.utils.FSConn | IP: 10.53.80.16
2025-12-26 10:32:03.824 | main | INFO  | mx.baz.conciliaciones.operaciones.utils.FSConn | Path: BackOfficeBaz\Operaciones\Operacion\Credito\MonitoreosDiarios
2025-12-26 10:32:03.824 | main | INFO  | mx.baz.conciliaciones.operaciones.utils.FSConn | File: BAT1SB60.RESUMEN.CARTERADELIM.D251224
2025-12-26 10:32:03.824 | main | INFO  | mx.baz.conciliaciones.operaciones.utils.FSConn | User and Domain: PRODUCCIONBA\BusrConc
2025-12-26 10:32:54.153 | main | INFO  | mx.baz.conciliaciones.operaciones.utils.FSConn | Command: net use A: \\10.53.80.16\BackOfficeBaz\Operaciones\Operacion\Credito\MonitoreosDiarios NuevaRepAln/094 /user:PRODUCCIONBA\BusrConc
2025-12-26 10:32:55.323 | main | INFO  | mx.baz.conciliaciones.operaciones.utils.FSConn | Success conection to network drive: true
2025-12-26 10:32:58.414 | main | DEBUG | com.zaxxer.hikari.HikariConfig | HikariPool-1 - configuration:
2025-12-26 10:32:58.417 | main | DEBUG | com.zaxxer.hikari.HikariConfig | allowPoolSuspension.............false
2025-12-26 10:32:58.417 | main | DEBUG | com.zaxxer.hikari.HikariConfig | autoCommit......................true
2025-12-26 10:32:58.417 | main | DEBUG | com.zaxxer.hikari.HikariConfig | catalog.........................none
2025-12-26 10:32:58.417 | main | DEBUG | com.zaxxer.hikari.HikariConfig | connectionInitSql...............none
2025-12-26 10:32:58.417 | main | DEBUG | com.zaxxer.hikari.HikariConfig | connectionTestQuery.............none
2025-12-26 10:32:58.417 | main | DEBUG | com.zaxxer.hikari.HikariConfig | connectionTimeout...............30000
2025-12-26 10:32:58.418 | main | DEBUG | com.zaxxer.hikari.HikariConfig | dataSource......................none
2025-12-26 10:32:58.418 | main | DEBUG | com.zaxxer.hikari.HikariConfig | dataSourceClassName.............none
2025-12-26 10:32:58.418 | main | DEBUG | com.zaxxer.hikari.HikariConfig | dataSourceJNDI..................none
2025-12-26 10:32:58.418 | main | DEBUG | com.zaxxer.hikari.HikariConfig | dataSourceProperties............{password=<masked>}
2025-12-26 10:32:58.418 | main | DEBUG | com.zaxxer.hikari.HikariConfig | driverClassName.................none
2025-12-26 10:32:58.419 | main | DEBUG | com.zaxxer.hikari.HikariConfig | exceptionOverrideClassName......none
2025-12-26 10:32:58.419 | main | DEBUG | com.zaxxer.hikari.HikariConfig | healthCheckProperties...........{}
2025-12-26 10:32:58.419 | main | DEBUG | com.zaxxer.hikari.HikariConfig | healthCheckRegistry.............none
2025-12-26 10:32:58.420 | main | DEBUG | com.zaxxer.hikari.HikariConfig | idleTimeout.....................600000
2025-12-26 10:32:58.420 | main | DEBUG | com.zaxxer.hikari.HikariConfig | initializationFailTimeout.......1
2025-12-26 10:32:58.420 | main | DEBUG | com.zaxxer.hikari.HikariConfig | isolateInternalQueries..........false
2025-12-26 10:32:58.420 | main | DEBUG | com.zaxxer.hikari.HikariConfig | jdbcUrl.........................jdbc:mysql://localhost:3307/bdsagoprod
2025-12-26 10:32:58.421 | main | DEBUG | com.zaxxer.hikari.HikariConfig | leakDetectionThreshold..........0
2025-12-26 10:32:58.421 | main | DEBUG | com.zaxxer.hikari.HikariConfig | maxLifetime.....................1800000
2025-12-26 10:32:58.421 | main | DEBUG | com.zaxxer.hikari.HikariConfig | maximumPoolSize.................10
2025-12-26 10:32:58.421 | main | DEBUG | com.zaxxer.hikari.HikariConfig | metricRegistry..................none
2025-12-26 10:32:58.421 | main | DEBUG | com.zaxxer.hikari.HikariConfig | metricsTrackerFactory...........none
2025-12-26 10:32:58.421 | main | DEBUG | com.zaxxer.hikari.HikariConfig | minimumIdle.....................10
2025-12-26 10:32:58.421 | main | DEBUG | com.zaxxer.hikari.HikariConfig | password........................<masked>
2025-12-26 10:32:58.421 | main | DEBUG | com.zaxxer.hikari.HikariConfig | poolName........................"HikariPool-1"
